WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2018-04-14,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2018-05-26,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-06-02,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-06-09,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-06-16,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-06-23,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-07-21,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-08-04,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,3,,Strategic developments,3678,14.7791,43.2181
2018-09-15,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-09-22,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-10-06,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-10-13,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-10-20,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,3,1,,Strategic developments,3678,14.7791,43.2181
2018-10-27,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-11-17,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-12-22,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2019-01-26,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2019-02-09,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2019-04-13,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,3,,Strategic developments,3678,14.7791,43.2181
2019-05-18,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2019-06-15,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2019-07-06,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,12,,Strategic developments,3678,14.7791,43.2181
2019-07-13,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2019-08-17,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2019-09-14,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2019-10-05,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,3,,Strategic developments,3678,14.7791,43.2181
2019-10-12,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,20,,Strategic developments,3678,14.7791,43.2181
2019-10-19,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,27,,Strategic developments,3678,14.7791,43.2181
2019-10-26,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2019-11-16,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2019-12-28,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2020-01-04,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,9,,Strategic developments,3678,14.7791,43.2181
2020-01-11,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2020-02-15,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3678,14.7791,43.2181
2020-02-22,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2020-02-29,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2020-03-07,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2020-03-14,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2020-03-28,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,3,,Strategic developments,3678,14.7791,43.2181
2020-04-18,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2020-05-30,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,3,,Strategic developments,3678,14.7791,43.2181
2020-06-06,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,3,,Strategic developments,3678,14.7791,43.2181
2020-06-13,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2020-07-04,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2020-07-18,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,6,,Strategic developments,3678,14.7791,43.2181
2020-07-25,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2020-08-08,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,3,,Strategic developments,3678,14.7791,43.2181
2020-08-22,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,3,,Strategic developments,3678,14.7791,43.2181
2020-10-03,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2020-10-24,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,2,,Strategic developments,3678,14.7791,43.2181
2020-11-07,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2020-12-12,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-01-09,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-01-23,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-03-13,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-03-27,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-04-03,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-04-17,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-05-15,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-05-29,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,4,,Strategic developments,3678,14.7791,43.2181
2021-06-19,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,3,,Strategic developments,3678,14.7791,43.2181
2021-06-26,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,6,,Strategic developments,3678,14.7791,43.2181
2021-07-03,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-07-24,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-07-31,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2021-08-07,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-09-18,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3678,14.7791,43.2181
2021-10-09,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-10-23,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-10-30,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-11-06,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-11-20,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-11-27,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-12-11,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2021-12-18,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2022-01-01,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2022-01-29,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2022-03-19,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2022-07-16,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2022-08-13,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2022-09-03,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2022-11-12,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,2,,Strategic developments,3678,14.7791,43.2181
2022-12-24,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,1,,Strategic developments,3678,14.7791,43.2181
2023-02-11,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2023-05-06,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2023-08-05,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2023-09-02,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2024-01-13,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3678,14.7791,43.2181
2024-01-20,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2024-01-27,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3678,14.7791,43.2181
2024-02-03,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,11,0,,Strategic developments,3678,14.7791,43.2181
2024-02-10,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3678,14.7791,43.2181
2024-02-17,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,8,0,,Strategic developments,3678,14.7791,43.2181
2024-02-24,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,5,0,,Strategic developments,3678,14.7791,43.2181
2024-03-02,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,6,0,,Strategic developments,3678,14.7791,43.2181
2024-03-09,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,9,0,,Strategic developments,3678,14.7791,43.2181
2024-03-16,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3678,14.7791,43.2181
2024-03-30,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3678,14.7791,43.2181
2024-04-06,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3678,14.7791,43.2181
2024-04-13,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3678,14.7791,43.2181
2024-04-20,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2024-04-27,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2024-05-11,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2024-05-18,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2024-05-25,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2024-06-01,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2024-06-08,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2024-06-15,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2024-06-22,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2024-07-06,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,4,0,,Strategic developments,3678,14.7791,43.2181
2024-07-13,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3678,14.7791,43.2181
2024-07-20,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3678,14.7791,43.2181
2024-07-27,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2024-08-03,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,5,0,,Strategic developments,3678,14.7791,43.2181
2024-08-17,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2024-08-24,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2024-08-31,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2024-09-07,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3678,14.7791,43.2181
2025-01-04,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,7,,Strategic developments,3678,14.7791,43.2181
2025-03-08,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,3,,Strategic developments,3678,14.7791,43.2181
2025-05-17,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2025-07-19,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2025-08-02,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2025-08-16,Middle East,Yemen,Al Hudaydah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3678,14.7791,43.2181
2018-02-03,Middle East,Yemen,Al Hudaydah,Strategic developments,Headquarters or base established,1,0,,Strategic developments,3678,14.7791,43.2181
