Incident ID,Date,Time of Day,Confirmed Time,Governorate,District,Area,Actor,Type of Weapons,Target,Main category,Sub-category,Min Projectiles,Max Projectiles,Civilian Casualties,Fatalities,Woman fatalities,Child fatalities,Injured,Woman injured,Child injured
11235,01/02/2017,Early-Morning,2,Hudaydah,Bajil,Al-Kadn,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11236,01/02/2017,Midday,14,Hudaydah,Al-Durayhimi,Al-Jabbanah,Saudi-led Coalition,Air Raid,Al-Hudaydah Airport,Infrastructure,Transport,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11237,01/02/2017,Evening,20,Hudaydah,Bait Al-Faqih,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11238,01/02/2017,Unknown,unkn,Hajja,Harad,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11239,02/02/2017,Unknown,unkn,Marib,Sirwah,Al-Hajlan,Saudi-led Coalition,Air Raid,Civilian's vehicle,Civilian,Vehicle/Bus,1.0,1,3.0,1.0,0.0,0.0,2.0,0.0,0.0
11240,02/02/2017,Unknown,unkn,Taiz,Al-Mukha,Hawzan mountain,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11241,02/02/2017,Evening,19,Taiz,Al-Mukha,Al-Mukha junction,Saudi-led Coalition,Air Raid,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11242,02/02/2017,Evening,18,Taiz,Al-Mukha,The City ,Saudi-led Coalition,Air Raid,Al-Sa'eed school,Educational_Facility,School,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11243,02/02/2017,Evening,unkn,Taiz,Al-Mukha,Yakhtol,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11244,02/02/2017,Morning,unkn,Taiz,Dhubab,Al-Omary mountain,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11245,02/02/2017,Unknown,unkn,Saada,Kitaf Wa Al-Boqe'e,"Khaliqah, Adheeq, Al-Malil",Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11246,02/02/2017,Midday,unkn,Marib,Harib Al-Garamish,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11247,02/02/2017,Night,unkn,Jawf,Al-Maslub,,Saudi-led Coalition,Air Raid,Pro-Houthi sites,Military_Security_Target,Military Site,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11248,02/02/2017,Unknown,unkn,Jawf,Al-Ghayl,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11249,02/02/2017,Midday,13,Jawf,Al-Maslub,Al-No'maniyah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11250,02/02/2017,Afternoon,unkn,Hudaydah,Al-Sukhnah,,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11251,02/02/2017,Unknown,unkn,Hudaydah,Al-Hawak,Commercial neighbouhood,Saudi-led Coalition,Air Raid,Water and sewage plant,Economic_infrastructure,Water & Electricity,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11252,02/02/2017,Afternoon,16,Hudaydah,Al-Hali,Kilo 16,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11253,02/02/2017,Afternoon,16,Hudaydah,Bait Al-Faqih,Al-Husayniyah City,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,1,3.0,1.0,0.0,0.0,2.0,0.0,0.0
11254,02/02/2017,Evening,unkn,Jawf,Al-Maton,,Saudi-led Coalition,Air Raid,Al-Wirash farm,Economic_infrastructure,Farms,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11255,03/02/2017,Unknown,unkn,Marib,Sirwah,Al-Hajlan,Saudi-led Coalition,Air Raid,Civilian's vehicle,Civilian,Vehicle/Bus,1.0,4,3.0,1.0,0.0,0.0,2.0,0.0,0.0
11256,03/02/2017,Unknown,unkn,Saada,Monabbih,Al-Madhah junction,Saudi-led Coalition,Air Raid,Road,Infrastructure,Transport,1.0,3,4.0,0.0,0.0,0.0,4.0,0.0,0.0
11257,03/02/2017,Unknown,unkn,Saada,Al-Dhaher,,Saudi-led Coalition,Air Raid,Walibah school,Educational_Facility,School,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11258,03/02/2017,Unknown,unkn,Saada,Razih,,Saudi-led Coalition,Air Raid,Abdullah Bin Masaud school,Educational_Facility,School,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11259,03/02/2017,Unknown,unkn,Taiz,Al-Mukha,Al-Swais neighbourhood,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11260,03/02/2017,Unknown,unkn,Taiz,Al-Mukha,Al-Swais neighbourhood,Saudi-led Coalition,Air Raid,Residential Area,Civilian,Residential Area,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11261,03/02/2017,Unknown,unkn,Taiz,Al-Mukha,The City ,Saudi-led Coalition,Air Raid,Commercial Stores,Economic_Infrastructure,Private Business,1.0,2,7.0,2.0,0.0,0.0,5.0,0.0,0.0
11262,03/02/2017,Unknown,unkn,Taiz,Al-Mukha,Al-Harok neighbourhood,Saudi-led Coalition,Air Raid,Residential Area,Civilian,Residential Area,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11263,03/02/2017,Unknown,unkn,Jawf,Al-Maton,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11264,03/02/2017,Unknown,unkn,Saada,Razih,,Saudi-led Coalition,Air Raid,Civilian's house,Civilian,Residential Area,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11265,03/02/2017,Unknown,unkn,Jawf,Al-Maslub,Al-No'maniyah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11266,03/02/2017,Afternoon,17,Capital,Al-Sab'ein,Noqom mountain,Saudi-led Coalition,Air Raid,Al-Hafa Military Camp,Military_Security_Target,Military Site,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11267,03/02/2017,Unknown,unkn,Hudaydah,Al-Salif,Al-Jabbanah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11268,03/02/2017,Unknown,unkn,Hudaydah,Al-Hali,,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11269,03/02/2017,Unknown,unkn,Hudaydah,,Al-Tarfah island,Saudi-led Coalition,Air Raid,Fishers' boats,Civilian,Boat,1.0,2,7.0,1.0,0.0,0.0,6.0,0.0,0.0
11270,03/02/2017,Morning,unkn,Hajja,Harad,Abdullah valley,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Moving Target (weapons/fighters),1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11271,03/02/2017,Morning,unkn,Hajja,Harad,,Saudi-led Coalition,Air Raid,Al-Nakheel compound ,Economic_infrastructure,Private business,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11272,03/02/2017,Unknown,unkn,Amran,,,Saudi-led Coalition,Air Raid,Pro-Houthi sites,Military_Security_Target,Weapon Storage,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11273,03/02/2017,Night,unkn,Abyan,Lawdar,,Saudi-led Coalition,Air Raid,AQAP,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,03/02/2017,Morning,unkn,Abyan,Lawdar,,Saudi-led Coalition,Air Raid,AQAP,Military_Security_Target,Forces,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11275,03/02/2017,Unknown,unkn,Sanaa,Nihm,Al-Hameed,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11276,03/02/2017,Night,24,Hudaydah,,,Saudi-led Coalition,Air Raid,Pro-Houthi sites,Military_Security_Target,Military Site,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11277,04/02/2017,Midday,unkn,Marib,Sirwah,"Al-Mahjazah, Al-Mukhaddarah, Habab valley",Saudi-led Coalition,Air Raid,Farms,Economic_infrastructure,Farms,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11278,04/02/2017,Night,23,Marib,Sirwah,Habab valley,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11279,04/02/2017,Night,23,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Sirwah market,Civilian,Market Place,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11280,04/02/2017,Night,23,Marib,Sirwah,Bait Dammaj,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11281,04/02/2017,Morning,unkn,Taiz,Al-Mukha,Yakhtol,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11282,04/02/2017,Morning,unkn,Taiz,Al-Mukha,,Saudi-led Coalition,Air Raid,Coastal Defence Military Camp,Military_Security_Target,Military Site,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11283,04/02/2017,Morning,unkn,Taiz,Al-Mukha,Near Ice factory,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11284,04/02/2017,Morning,unkn,Taiz,Al-Mukha,,Saudi-led Coalition,Air Raid,Checkpoints,Military_Security_Target,Checkpoints,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11285,04/02/2017,Midday,unkn,Marib,Sirwah,"Al-Mahjazah, Al-Mukhaddarah, Habab valley",Saudi-led Coalition,Air Raid,Civilians' houses,Civilian,Residential Area,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11286,04/02/2017,Morning,unkn,Taiz,Al-Mukha,,Saudi-led Coalition,Air Raid,Al-Mukha port,Infrastructure,Transport,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11287,04/02/2017,Night,23,Jawf,Kharab Al-Marashi,,Saudi-led Coalition,Air Raid,Educational office,Infrastructure,Gov. Compounds,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11288,04/02/2017,Night,22,Capital,Al-Sab'ein,Noqom mountain,Saudi-led Coalition,Air Raid,Al-Hafa Military Camp,Military_Security_Target,Military Site,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11289,04/02/2017,Unknown,unkn,Jawf,Al-Maton,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11290,04/02/2017,Unknown,unkn,Jawf,Al-Maslub,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11291,04/02/2017,Afternoon,unkn,Sanaa,Hamdan,Wadi Dhahr,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Military Site,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11292,04/02/2017,Night,22,Sanaa,Sanhan,Al-Sawad,Saudi-led Coalition,Air Raid,Al-Sawad Military Camp,Military_Security_Target,Military Site,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11293,04/02/2017,Evening,21,Sanaa,Arhab,Al-Sama'a,Saudi-led Coalition,Air Raid,Al-Sama'a Military Camp,Military_Security_Target,Military Site,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11294,04/02/2017,Evening,21,Capital,Al-Sab'ein,Al-Nahdain,Saudi-led Coalition,Air Raid,Al-Nahdain Military Camp,Military_Security_Target,Military Site,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11295,04/02/2017,Unknown,unkn,Hudaydah,Al-Mina,Al-Katheeb,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11296,04/02/2017,Unknown,unkn,Hudaydah,Al-Salif,Al-Jabbanah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11297,04/02/2017,Unknown,unkn,Hudaydah,Al-Dhuha,Al-Kamb,Saudi-led Coalition,Air Raid,Al-Dhahi Military Camp,Military_Security_Target,Military Site,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11298,04/02/2017,Unknown,unkn,Hudaydah,Bait Al-Faqih,,Saudi-led Coalition,Air Raid,Civilian's house,Civilian,Residential Area,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11299,05/02/2017,Unknown,unkn,Taiz,Al-Mukha,,Saudi-led Coalition,Air Raid,Al-Zahari Military Camp,Military_Security_Target,Military Site,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11300,05/02/2017,Unknown,unkn,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11301,05/02/2017,Unknown,unkn,Taiz,Al-Mukha,,Saudi-led Coalition,Air Raid,Al-Mukha port,Infrastructure,Transport,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11302,05/02/2017,Unknown,unkn,Taiz,Al-Mukha,,Saudi-led Coalition,Air Raid,Coastal Defence Military Camp,Military_Security_Target,Military Site,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11303,05/02/2017,Unknown,unkn,Taiz,Mawza,,Saudi-led Coalition,Air Raid,Telecommunications Network,Infrastructure,Communication,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11304,05/02/2017,Unknown,unkn,Taiz,Maqbanah,Al-Barah,Saudi-led Coalition,Air Raid,Pro-Houthi sites,Military_Security_Target,Military Site,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11305,05/02/2017,Evening,21,Taiz,Al-Mukha,Al-Nar mountain,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11306,05/02/2017,Evening,21,Taiz,Dhubab,Al-Omary,Saudi-led Coalition,Air Raid,Al-Omary Schools,Educational_Facility,School,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11307,05/02/2017,Unknown,unkn,Saada,Kitaf Wa Al-Boqe'e,Al-Fara'a,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11308,05/02/2017,Unknown,unkn,Taiz,Al-Mukha,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,35+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11309,05/02/2017,Evening,unkn,Marib,Sirwah,Al-Mukhaddarah,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11310,05/02/2017,Evening,unkn,Marib,Sirwah,Habab valley,Saudi-led Coalition,Air Raid,Residential Area,Civilian,Residential Area,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11311,05/02/2017,Night,24,Jawf,Al-Maslub,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11312,05/02/2017,Evening,22,Hudaydah,Al-Salif,Ras Eisa,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11313,05/02/2017,Evening,21,Hudaydah,Al-Tuhayat,,Saudi-led Coalition,Air Raid,Farm,Economic_infrastructure,Farms,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11314,05/02/2017,Unknown,unkn,Hajja,Midi,Al-Houdh,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11315,05/02/2017,Unknown,unkn,Hajja,Harad,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11316,05/02/2017,Evening,20,Dhamar,Dhawran Ans,Qa'a Al-Haql,Saudi-led Coalition,Air Raid,Farms,Economic_infrastructure,Farms,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11317,05/02/2017,Unknown,unkn,Sanaa,Bilad Al-Rus,Bab Al-Fourah,Saudi-led Coalition,Air Raid,Weapons Storage,Military_Security_Target,Weapon Storage,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11318,05/02/2017,Evening,21,Marib,Sirwah,Al-Hajlan,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11319,06/02/2017,Midday,14,Marib,Harib Al-Garamish,"Al-Wathbat, Al-Namlah valley",Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11320,06/02/2017,Early-Morning,4,Saada,Majz,Al-Maghsal,Saudi-led Coalition,Air Raid,Gas truck,Economic_infrastructure,Oil & Gas,1.0,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0
11321,06/02/2017,Unknown,unkn,Saada,Al-Dhaher,Al-Dahrah,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11322,06/02/2017,Evening,21,Saada,Kitaf Wa Al-Boqe'e,Al-Thalouth market,Saudi-led Coalition,Air Raid,Civilian's house,Civilian,Residential Area,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11323,06/02/2017,Night,23,Shabwa,Usaylan,Al-Hama junction,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11324,06/02/2017,Morning,8,Taiz,Al-Mukha,Yakhtol,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11325,06/02/2017,Afternoon,15,Taiz,Al-Mukha,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11326,06/02/2017,Midday,10,Taiz,Al-Mukha,Yakhtol,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11327,06/02/2017,Unknown,unkn,Taiz,Al-Wazi'iyah,Al-Wazi'iyah junction,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11328,06/02/2017,Midday,14,Taiz,Maqbanah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11329,06/02/2017,Afternoon,15,Taiz,Al-Mukha,Al-Shabakah mountain,Saudi-led Coalition,Air Raid,Telecommunications Network,Infrastructure,Communication,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11330,06/02/2017,Evening,21,Taiz,Al-Mukha,Yakhtol,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11331,06/02/2017,Morning,9,Marib,Sirwah,Al-Mahjazah,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11332,06/02/2017,Morning,8,Taiz,Al-Ma'afir,Al-Rawi mountain,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11333,06/02/2017,Night,unkn,Mahwit,Milhan,,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11334,06/02/2017,Afternoon,16,Hudaydah,Al-Salif,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11335,06/02/2017,Night,22,Mahwit,Al-Khabt,,Saudi-led Coalition,Air Raid,Al-Hankah bridge,Infrastructure,Transport,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11336,06/02/2017,Midday,10,Sanaa,Nihm,Al-Dajrain,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11337,06/02/2017,Afternoon,16,Hajja,Midi,,Saudi-led Coalition,Air Raid,Pro-Houthi sites,Military_Security_Target,Military Site,1.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11338,06/02/2017,Afternoon,16,Hajja,Harad,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11339,06/02/2017,Afternoon,16,Hudaydah,Al-Mina,,Saudi-led Coalition,Air Raid,Al-Hudaydah Port,Infrastructure,Transport,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11340,06/02/2017,Evening,21,Hudaydah,Bajil,Bab Al-Naqah,Saudi-led Coalition,Air Raid,Checkpoints,Military_Security_Target,Checkpoints,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11341,06/02/2017,Evening,21,Hudaydah,Al-Sukhnah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11342,06/02/2017,Night,unkn,Mahwit,Hafash,Al-Malahinah,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11343,06/02/2017,Night,22,Hudaydah,Al-Luhaiyah,Al-Alwi coast,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11344,06/02/2017,Night,unkn,Jawf,Al-Maslub,,Saudi-led Coalition,Air Raid,Pro-Houthi sites,Military_Security_Target,Military Site,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11345,06/02/2017,Night,unkn,Jawf,Al-Maslub,,Saudi-led Coalition,Air Raid,Military vehicle,Military_Security_Target,Moving Target (weapons/fighters),1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11346,06/02/2017,Night,22,Hudaydah,Zabid,,Saudi-led Coalition,Air Raid,Pro-Houthi sites,Military_Security_Target,Military Site,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11347,06/02/2017,Night,23,Hudaydah,Bait Al-Faqih,Nafhan,Saudi-led Coalition,Air Raid,Chicken Storage unit,Economic_Infrastructure,Private Business,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11348,06/02/2017,Night,23,Hudaydah,Al-Sukhnah,,Saudi-led Coalition,Air Raid,Pro-Houthi sites,Military_Security_Target,Military Site,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11349,06/02/2017,Midday,unkn,Jawf,Al-Maslub,"Sidah, Al-Qatfah, Al-Sallan, Al-Zorqah",Saudi-led Coalition,Air Raid,Farms,Economic_Infrastructure,Farms,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11350,07/02/2017,Night,23,Taiz,Dhubab,Al-Omary,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11351,07/02/2017,Night,23,Taiz,Al-Wazi'iyah,Azzan,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352,07/02/2017,Evening,21,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11353,07/02/2017,Unknown,unkn,Taiz,Al-Mukha,The Eastern areas,Saudi-led Coalition,Air Raid,Pro-Houthi positions,Military_Security_Target,Forces,1.0,60+,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11354,07/02/2017,Afternoon,17,Taiz,Al-Mukha,,Saudi-led Coalition,Air Raid,Central market,Civilian,Market Place,1.0,1,10.0,5.0,0.0,0.0,5.0,0.0,0.0
11355,07/02/2017,Unknown,unkn,Saada,Baqim,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11356,07/02/2017,Unknown,unkn,Saada,Kitaf Wa Al-Boqe'e,"Roshahah, Al-Ifaf",Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11357,07/02/2017,Midday,11,Saada,Kitaf Wa Al-Boqe'e,"Jaifan, Al-Aqeeq junction",Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11358,07/02/2017,Night,24,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11359,07/02/2017,Night,22,Taiz,Al-Mukha,Al-Mukha junction,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11360,07/02/2017,Midday,14,Marib,Sirwah,"Al-Zaghn, Al-Hajlan",Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11361,07/02/2017,Evening,19,Hudaydah,Al-Salif,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11362,07/02/2017,Early-Morning,1,Marib,Sirwah,,Saudi-led Coalition,Air Raid,Unknown,Unknown,Unknown,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
